(주)세양물류,일반 화물자동차 운송업,26년차,,133명,,
(주)모은정보기술,응용 소프트웨어 개발 및 공급업,10년차,중소기업,19명,30억,54%
(주)한세,기타 절연선 및 케이블 제조업,15년차,중소기업,40명,265억,22%
전진산업(주),그 외 자동차용 신품 부품 제조업,5년차,중소기업,141명,331억,51%
다한,응용 소프트웨어 개발 및 공급업,,,,15억,6%
알리스타,그 외 기타 일반목적용 기계 제조업,,중소기업,,,
동일산업(주),건물용 기계ㆍ장비 설치 공사업,34년차,중소기업,519명,,
(주)대미,그 외 기타 분류 안된 화학제품 제조업,,중소기업,10명,,
지아이에프코리아(주),그 외 기타 전기장비 제조업,6년차,중소기업,9명,7억,54%
(주)유벡,산업생산시설 종합건설업,32년차,중소기업,195명,1660억,23%
(주)밀레니엄숲,환경 관련 엔지니어링 서비스업,22년차,중소기업,23명,32억,32%
(주)세진메탈,"알루미늄 제련, 정련 및 합금 제조업",35년차,중견기업,128명,1558억,2%
에스아이에스(주),산업처리공정 제어장비 제조업,18년차,중소기업,57명,,
(주)극동자동화,산업용 냉장 및 냉동 장비 제조업,31년차,중소기업,43명,,
(주)아이라이트,그 외 기타 전자부품 제조업,9년차,중소기업,5명,,
(주)탑아이엔디,그 외 자동차용 신품 부품 제조업,10년차,중소기업,86명,,
오드펠터미널코리아(주),위험물품 보관업,21년차,,61명,230억,4%
(주)삼미기계,그 외 기타 특수목적용 기계 제조업,28년차,중소기업,42명,211억,16%
(주)한강운수,"화물운송 중개, 대리 및 관련 서비스업",24년차,중소기업,14명,74억,138%
(주)인사이트온,기타 엔지니어링 서비스업,7년차,중소기업,,40억,78%
(주)한텍테크놀로지,그 외 자동차용 신품 부품 제조업,28년차,,103명,,
(주)대협테크,선박 구성 부분품 제조업,21년차,중소기업,51명,,
(주)고강알루미늄,"알루미늄 압연, 압출 및 연신제품 제조업",17년차,중견기업,97명,,
(주)보승하이텍,그 외 자동차용 신품 부품 제조업,9년차,중소기업,75명,,
(주)정운,자동차용 신품 의자 제조업,10년차,중소기업,71명,252억,58%
(주)신진엔지니어링,그 외 자동차용 신품 부품 제조업,29년차,,43명,529억,2%
(주)비아이티,지정 폐기물 처리업,34년차,중소기업,36명,,
(주)팀솔루션,컴퓨터 프로그래밍 서비스업,5년차,중소기업,19명,11억,178%
(주)삼미정공,그 외 기타 특수목적용 기계 제조업,27년차,중소기업,79명,,
한맥기연(주),기타 가공 공작기계 제조업,26년차,중소기업,51명,,
(주)현대남부터미널,그 외 자동차용 신품 부품 제조업,12년차,중소기업,30명,25억,12%
(주)유창파워텍,그 외 자동차용 신품 부품 제조업,24년차,중소기업,황명숙,,
(주)영진울산공장,자동차 차체용 신품 부품 제조업,11년차,중소기업,18명,,
(주)벨로크,통신ㆍ방송장비 및 부품 도매업,13년차,중소기업,51명,159억,45%
(주)하이에어,항공 여객 운송업,5년차,중소기업,169명,29억,17121%
(주)로리텍,배전반 및 전기 자동제어반 제조업,20년차,중소기업,12명,,
(주)삼광,그 외 기타 분류 안된 화학제품 제조업,21년차,중소기업,25명,,
(주)아이윌소프트,응용 소프트웨어 개발 및 공급업,4년차,중소기업,,,
(주)에스엘티이,건설 및 채광용 기계장비 제조업,14년차,중소기업,53명,,
유니램(주),전구 및 램프 제조업,,,98명,,
강호산업(주),그 외 자동차용 신품 부품 제조업,16년차,중소기업,114명,,
(주)삼우,기타 기초 무기 화학물질 제조업,65년차,,20명,,
원진테크(주),그 외 자동차용 신품 부품 제조업,12년차,중소기업,71명,,
참바른병원,일반 의원,,중소기업,,,
현대오일터미널(주),위험물품 보관업,10년차,대기업,132명,451억,7%
무경설비(주),건물용 기계ㆍ장비 설치 공사업,28년차,중견기업,161명,,
엔브이에이치오버헤드시스템(주),그 외 자동차용 신품 부품 제조업,20년차,중소기업,101명,,
(주)케이엔,그 외 기타 일반목적용 기계 제조업,,중소기업,31명,63억,8%
(주)그린누리,건축물 일반 청소업,5년차,대기업,76명,26억,56%
(주)인터엑스,컴퓨터 프로그래밍 서비스업,2년차,중소기업,25명,,
(주)세경토건,토공사업,23년차,중소기업,65명,,
(주)신양티아이씨,합성수지 및 기타 플라스틱 물질 제조업,20년차,중소기업,11명,99억,2%
엘리미디어,광고 대행업,,중소기업,18명,14억,71%
(의)에스엠씨의료재단,일반 병원,4년차,중소기업,150명,132억,84%
(주)성지토목기술공사,건물 및 토목 엔지니어링 서비스업,22년차,중소기업,91명,,
(주)옛간,식용 정제유 및 가공유 제조업,12년차,중소기업,,14억,104%
국민요양병원,일반 의원,,중소기업,94명,51억,3%
현대기연(주),운송장비 조립용 플라스틱제품 제조업,30년차,중소기업,31명,61억,5%
(주)프록시헬스케어,비 및 솔 제조업,3년차,중소기업,13명,1억,9066%
(주)고려리비죤,기타 기관 및 터빈 제조업,,중소기업,43명,166억,12%
(주)위더스,임시 및 일용 인력 공급업,14년차,중소기업,160명,,
(주)한국통운,일반 화물자동차 운송업,32년차,중소기업,17명,,
(주)디엘티,그 외 자동차용 신품 부품 제조업,6년차,중소기업,,,
(주)태화관광,전세버스 운송업,48년차,중소기업,74명,,
(주)몬스터즈,기타 가공식품 도매업,6년차,중소기업,,120억,9%
한신산업개발(주),토공사업,22년차,중소기업,38명,376억,12%
위림,조선·항공·우주,4년차,중소기업,30명,,
(주)코리아에어텍,산업용 가스 제조업,17년차,대기업,36명,,
(주)양수금속,육상 금속 골조 구조재 제조업,14년차,중소기업,22명,135억,22%
(주)오션마린서비스,그 외 기타 기계 및 장비 도매업,36년차,중소기업,59명,330억,2%
(주)아이플랜트,산업생산시설 종합건설업,11년차,중견기업,62명,495억,10%
(주)동진전기,자동차용 신품 전기장치 제조업,39년차,중소기업,26명,,
(주)부광엔지니어링,건물 및 토목 엔지니어링 서비스업,22년차,중소기업,59명,75억,19%
(주)비아인터내셔날,전자상거래 소매업,9년차,중소기업,24명,258억,40%
대영테크,자동차 엔진용 신품 부품 제조업,,중소기업,37명,239억,3%
(주)에이티엠,산업용 로봇 제조업,27년차,중소기업,35명,74억,19%
(주)진원,그 외 자동차용 신품 부품 제조업,,중소기업,54명,,
(의)위너스자연요양병원,일반 병원,10년차,,,,
(주)엔소프트,시스템 소프트웨어 개발 및 공급업,10년차,중소기업,28명,,
(주)성남,통신기기 소매업,9년차,중소기업,,,
(주)엘에스켐,포장용 플라스틱 성형용기 제조업,13년차,중소기업,21명,,
굿모닝병원,일반 병원,,중소기업,226명,,
세민에스요양병원,의료(병원종류별),8년차,중소기업,259명,,
삼정이엔지(주),그 외 자동차용 신품 부품 제조업,,중소기업,126명,,
세영종합건설(주),건물 건설업,25년차,중소기업,33명,258억,44%
(주)인텍,그 외 자동차용 신품 부품 제조업,8년차,중소기업,,,
(재)울산경제진흥원,그 외 기타 협회 및 단체,,,48명,4억,28%
신정개발특장차(주),화물자동차 및 특수목적용 자동차 제조업,11년차,중소기업,47명,541억,16%
(재)에너지경제연구원,"물리, 화학 및 생물학 연구개발업",36년차,,124명,274억,15%
(주)보명,일반용 도료 및 관련제품 제조업,27년차,중소기업,11명,,
현대세신(주),그 외 자동차용 신품 부품 제조업,13년차,중소기업,85명,,
동양산전(주),배전반 및 전기 자동제어반 제조업,,중소기업,58명,499억,11%
수성정밀기계(주),그 외 기타 특수목적용 기계 제조업,24년차,중소기업,29명,,
헥시온코리아(주),합성수지 및 기타 플라스틱 물질 제조업,20년차,중견기업,29명,,
(주)씨앤켐,그 외 기타 전자부품 제조업,19년차,중소기업,9명,,
(주)용진유화,그 외 기타 분류 안된 화학제품 제조업,36년차,,50명,,
드림테크(주),전기용 기계ㆍ장비 및 관련 기자재 도매업,14년차,중소기업,15명,38억,19%
농업회사법인(주)토담,전자상거래 소매업,4년차,중소기업,,48억,1762%
대명씨엔에스(주),그 외 자동차용 신품 부품 제조업,,중소기업,35명,,
제이씨엔울산중앙방송(주),유선 방송업,22년차,중견기업,180명,,
대진설비(주),배관 및 냉ㆍ난방 공사업,36년차,중소기업,55명,,
(주)대원에스앤피,강관 제조업,17년차,,60명,461억,6%
(주)정인테크,도장 및 기타 피막처리업,9년차,중소기업,3명,28억,33%
(주)일성하이스코,"증류기, 열교환기 및 가스발생기 제조업",38년차,,59명,494억,62%
산업안전관리(주),건물 및 토목 엔지니어링 서비스업,26년차,중소기업,73명,82억,6%
(재)울산테크노파크,비주거용 건물 임대업,19년차,,170명,96억,7%
(주)우리같이,그 외 기타 달리 분류되지 않은 제품 제조업,8년차,중소기업,8명,10억,98%
(주)베스틱,일반 화물자동차 운송업,7년차,중소기업,10명,,
(주)마바산업,그 외 자동차용 신품 부품 제조업,7년차,중소기업,42명,,
(주)티씨아이,그 외 자동차용 신품 부품 제조업,12년차,중소기업,112명,94억,3%
조일공업(주),자동차 차체용 신품 부품 제조업,25년차,중소기업,137명,,
(주)세광정밀,그 외 자동차용 신품 부품 제조업,23년차,중소기업,28명,,
(주)종하아이앤씨,건물 건설업,4년차,중소기업,54명,,
울산연구원(재),기타 인문 및 사회과학 연구개발업,,,90명,,
(주)신화테크,주형 및 금형 제조업,,중소기업,47명,117억,7%
태산정공,그 외 자동차용 신품 부품 제조업,,중소기업,27명,32억,9%
(주)네트,컴퓨터시스템 통합 자문 및 구축 서비스업,23년차,중소기업,70명,,
(주)대한스텐레스파이프,그 외 자동차용 신품 부품 제조업,28년차,,186명,,
(주)쓰리디팩토리,금속 절삭기계 제조업,10년차,중소기업,5명,6억,75%
(유)에스케이씨에보닉페록사이드코리아,기타 기초 무기 화학물질 제조업,,중소기업,35명,,
(주)유비컴,컴퓨터 프로그래밍 서비스업,10년차,중소기업,8명,4억,68%
유콘크리에이티브(주),"레이더, 항행용 무선기기 및 측량기구 제조업",5년차,중소기업,4명,9억,207%
성창보드(주),강화 및 재생 목재 제조업,14년차,중소기업,120명,,
위드여성병원,일반 병원,,중소기업,72명,79억,3%
(주)현대중공업스포츠,스포츠 클럽 운영업,14년차,대기업,23명,316억,8%
현대공조(주),산업용 냉장 및 냉동 장비 제조업,21년차,중소기업,23명,177억,13%
(주)일우정밀,그 외 자동차용 신품 부품 제조업,29년차,,19명,352억,119%
세종메탈,그 외 기타 1차 철강 제조업,,중소기업,10명,,
스칸젯매크론(주),선박 구성 부분품 제조업,16년차,중소기업,39명,185억,1%
한창중기(주),건설장비 운영업,27년차,,28명,161억,35%
(주)아이티엔제이,컴퓨터시스템 통합 자문 및 구축 서비스업,7년차,"중소기업,스타트업",24명,20억,11%
(주)우신금속,"알루미늄 제련, 정련 및 합금 제조업",38년차,중견기업,49명,,
(주)밸티인텐시브,엔지니어링 서비스업,4년차,중소기업,4명,,
(주)엠멕,그 외 기타 특수목적용 기계 제조업,9년차,중소기업,167명,160억,30%
(주)씨엠원,그 외 기타 분류 안된 화학제품 제조업,4년차,중소기업,9명,9억,480%
(주)태영인더스트리,상품 종합 도매업,32년차,대기업,105명,365억,5%
(주)조광선박,기타 해상 운송업,,,89명,179억,1%
대륙금속(주),기계·설비·자동차,,,160명,,
디비밸리(주),컴퓨터 프로그래밍 서비스업,20년차,중소기업,44명,,
유베이스매뉴팩처링아시아(주),윤활유 및 그리스 제조업,12년차,대기업,5명,,
(주)덕양케미칼,산업용 가스 제조업,5년차,중견기업,37명,734억,1%
(주)대흥종합엔지니어링건축사사무소,건축설계 및 관련 서비스업,28년차,중소기업,238명,296억,14%
(학)울산공업학원,대학교,,,,5281억,21%
온산탱크터미널(주),위험물품 보관업,12년차,대기업,24명,,
(주)라오닉스,디지털 적층 성형기계 제조업,4년차,중소기업,1명,9억,228%
에스디지(주),산업용 가스 제조업,19년차,,38명,,
그린이엔지(주),토공사업,21년차,중소기업,21명,180억,9%
영실로직스(주),그 외 자동차용 신품 부품 제조업,19년차,중소기업,162명,200억,5%
(주)해월당,"떡, 빵 및 과자류 제조업",5년차,중소기업,,4억,494%
(주)울프,금속탱크 및 저장용기 제조업,16년차,중소기업,121명,650억,4%
(주)케이디엠텍,건물용 기계ㆍ장비 설치 공사업,,중소기업,56명,,
(주)한국중앙공무원교육,기타 교습학원,10년차,중소기업,,,
금강기계공업(주),기타 구조용 금속제품 제조업,33년차,중견기업,127명,,
(주)기린산업,건물 건설업,41년차,,75명,,
금성지티씨(주),육상 금속 골조 구조재 제조업,,중소기업,17명,82억,14%
금아건설(주),토목시설물 건설업,22년차,중소기업,19명,,
(주)코지스,운송장비 조립용 플라스틱제품 제조업,4년차,중소기업,12명,,
(주)에이스이앤티,기타 엔지니어링 서비스업,13년차,중소기업,16명,19억,111%
(주)경동이앤에스,배관 및 냉ㆍ난방 공사업,18년차,중견기업,101명,754억,63%
(주)화인씨앤엠,건물용 기계ㆍ장비 설치 공사업,12년차,중소기업,3명,100억,254%
피피지에스에스씨(주),일반용 도료 및 관련제품 제조업,18년차,,116명,,
(주)삼성울산비투비,가전제품 및 부품 도매업,12년차,중소기업,10명,113억,10%
(주)인팩,판지 상자 및 용기 제조업,14년차,중소기업,10명,33억,13%
(주)바스그룹모던,그 외 기타 건축자재 도매업,5년차,중소기업,,,
(주)노바테크,컴퓨터시스템 통합 자문 및 구축 서비스업,7년차,중소기업,13명,19억,199%
(주)켐로지스,"화물운송 중개, 대리 및 관련 서비스업",4년차,중소기업,,,
(주)울산명품관,속옷 및 잠옷 소매업,9년차,중소기업,13명,128억,66%
(주)환승이엔지,건물용 기계ㆍ장비 설치 공사업,22년차,중소기업,42명,,
(주)케이랩스,전자 응용 절삭기계 제조업,7년차,중소기업,6명,8억,2%
(주)모터트로닉스인터내셔날코리아,기기용 자동측정 및 제어장치 제조업,21년차,중소기업,30명,84억,46%
우정성모안과,일반 의원,,,,18억,14%
(주)한국발보린,윤활유 및 그리스 제조업,36년차,,64명,,
(주)이에스종합건설그룹,건물 건설업,10년차,중소기업,43명,455억,94%
(주)서연씨엔에프,그 외 자동차용 신품 부품 제조업,6년차,중견기업,199명,1859억,5%
대인(주),플라스틱 필름 제조업,37년차,중소기업,36명,,
세호마린솔루션즈(주),기타 엔지니어링 서비스업,4년차,중소기업,22명,25억,798%
(주)쓰리디솔루션,디지털 적층 성형기계 제조업,5년차,중소기업,,33억,40%
조선선재온산(주),피복 및 충전 용접봉 제조업,5년차,중소기업,161명,,
