(주)동양엘앤피,경 인쇄업,,중소기업,207명,652억,108%
와우프레스(주),기타 인쇄물 출판업,10년차,중소기업,159명,,
(주)금호정공,자동차용 신품 조향장치 및 현가 장치 제조업,,중소기업,167명,,
영남이공대학교,전문대학,,,,,
농업회사법인(주)영풍,기타 식사용 가공처리 조리식품 제조업,8년차,1000대기업,82명,195억,8%
이시아연세병원,일반 병원,,중소기업,85명,100억,8%
(주)케이비원,"철물, 금속 파스너 및 수공구 도매업",32년차,,158명,,
일신프라스틱(주),운송장비 조립용 플라스틱제품 제조업,29년차,중소기업,109명,,
평화기공(주),그 외 자동차용 신품 부품 제조업,37년차,중견기업,166명,,
(주)장원교육,교과서 및 학습서적 출판업,28년차,,163명,,
(주)우주소년,경영 컨설팅업,4년차,중소기업,,12억,293%
(주)일진,산업처리공정 제어장비 제조업,11년차,중소기업,49명,161억,12%
(주)파리크라상 대구지점,제조·화학,36년차,,,,
(주)모나리자에스엠,위생용 종이제품 제조업,,중소기업,33명,,
(주)스틸에이,강관 제조업,21년차,,이상진/허명자,,
(주)보국전자,기타 가정용 전기기기 제조업,,,65명,315억,12%
(주)노벨오토모티브코리아,"플라스틱 선, 봉, 관 및 호스 제조업",12년차,중소기업,95명,175억,34%
평화씨엠비(주),산업용 그 외 비경화 고무제품 제조업,,,112명,,
(주)지앤티클린,위생용 종이제품 제조업,8년차,중소기업,43명,184억,22%
(재)대구기계부품연구원,"기타 기술 시험, 검사 및 분석업",21년차,,79명,,
엘에스메카피온(주),전동기 및 발전기 제조업,22년차,대기업,169명,347억,58%
(주)한맥아이피에스,교통 신호장치 제조업,19년차,중소기업,56명,,
(재)대구디지털산업진흥원,비주거용 건물 임대업,,,62명,,
(주)명성,기타 전기 변환장치 제조업,13년차,중소기업,김명용,,
(주)한국알스트롬뭉쇼,기타 종이 및 판지 제조업,35년차,,123명,,
제라(주),화학섬유직물 직조업,10년차,중소기업,,126억,2%
(주)잇츠어스,전자상거래 소매 중개업,5년차,중소기업,23명,69억,548%
(주)에이앤티,주형 및 금형 제조업,22년차,중소기업,44명,,
(주)도야지식품,육류 포장육 및 냉동육 가공업 (가금류 제외),17년차,중소기업,72명,407억,26%
척척병원,일반 병원,,중소기업,95명,146억,22%
(의)경동의료재단,일반 병원,12년차,,247명,337억,9%
(주)드림저축은행,상호저축은행 및 기타 저축기관,49년차,,34명,,
(주)디에이치테크,그 외 자동차용 신품 부품 제조업,18년차,중소기업,82명,,
(주)금복주,소주 제조업,12년차,중견기업,234명,,
알리다그룹(주),전시 및 광고용 조명장치 제조업,10년차,중소기업,95명,,
(주)호텔수성,호텔업,54년차,,173명,123억,12%
한국지능정보사회진흥원,컴퓨터시스템 통합 자문 및 구축 서비스업,35년차,중견기업,441명,3137억,26%
(주)지텍산업,속도계 및 적산계기 제조업,17년차,중소기업,82명,170억,4%
(주)몽돌,전자상거래 소매업,27년차,중소기업,71명,240억,27%
