(주)세지솔로텍,그 외 자동차용 신품 부품 제조업,44년차,,92명,233억,13%
대경기술(주),내부 전기배선 공사업,10년차,중소기업,84명,,
(주)지씨,내부 통신배선 공사업,22년차,중소기업,67명,190억,53%
부산환경공단,환경 행정,,,,721억,4%
부강테크(주),그 외 자동차용 신품 부품 제조업,21년차,중소기업,75명,,
부산그린에너지(주),기타 발전업,7년차,중소기업,12명,,
흥우산업(주),토목시설물 건설업,46년차,중견기업,124명,,
(주)정산인터내셔널,플라스틱 합성피혁 제조업,9년차,"중견기업,1000대기업",481명,,
이샘병원,일반 의원,,중소기업,150명,145억,33%
미트리(주),육류 가공식품 도매업,8년차,중소기업,30명,406억,89%
(주)센디,응용 소프트웨어 개발 및 공급업,9년차,"중소기업,스타트업",19명,17억,53%
(주)성판,"도배, 실내장식 및 내장 목공사업",30년차,중소기업,9명,,
(주)아이이엔한창,변압기 제조업,30년차,중소기업,85명,205억,28%
(주)노바인터내쇼널,기타 신발 제조업,,중소기업,188명,,
(주)씨네폭스,데이터베이스 및 온라인정보 제공업,18년차,중소기업,15명,,
(주)국제플랜트,건물용 기계ㆍ장비 설치 공사업,28년차,,102명,,
(주)선재하이테크,그 외 기타 전기장비 제조업,,,81명,,
삼육부산병원,종합 병원,100년차,,최명섭,525억,3%
경동건설(주),토목시설물 건설업,,중견기업,189명,,
(주)성일터빈,기타 기관 및 터빈 제조업,10년차,중소기업,115명,128억,9%
(주)제이솔루션,전시 및 광고용 조명장치 제조업,9년차,중소기업,76명,121억,35%
(주)바이오포트코리아,건강기능식품 제조업,18년차,중소기업,63명,431억,27%
(주)은성사,낚시 및 수렵용구 제조업,49년차,,77명,,
(주)비엔케이시스템,컴퓨터시스템 통합 자문 및 구축 서비스업,11년차,중견기업,203명,759억,11%
워크재활의학과병원,일반 의원,,중소기업,213명,120억,21%
(주)로보스타비에스디,기타 산업용 기계 및 장비 도매업,11년차,중소기업,12명,,
한국주택금융공사,그 외 기타 분류 안된 금융업,18년차,"대기업,1000대기업",735명,3조,6%
(주)와이앤제이21,전자상거래 소매업,11년차,중소기업,23명,244억,9%
(주)마르센,"물질 검사, 측정 및 분석기구 제조업",15년차,중소기업,40명,78억,23%
(주)협성종합건업,토목시설물 건설업,37년차,중견기업,67명,1321억,51%
(주)희천,커피 및 차류 도매업,7년차,중소기업,20명,226억,7%
(주)딘텍,수송용 운송장비 도매업,37년차,,문명국,1447억,10%
(의)선우의료재단비에이치에스한서병원,종합 병원,,,466명,707억,10%
(유)피피지코리아,일반용 도료 및 관련제품 제조업,39년차,,384명,,
(주)브이드림,응용 소프트웨어 개발 및 공급업,4년차,중소기업,,5억,173%
(주)씨티라이프,전자상거래 소매업,7년차,중소기업,21명,,
(주)코밸,"탭, 밸브 및 유사장치 제조업",,중소기업,72명,221억,34%
(주)한국분석기술연구원,물질성분 검사 및 분석업,19년차,중소기업,86명,,
L.I.P Parrot Company,상품 종합 도매업,,,,,
한국해양과학기술원,기타 자연과학 연구개발업,10년차,,976명,1623억,17%
대한네트웍스(주),일반 화물자동차 운송업,14년차,중견기업,30명,,
(주)문창,건물 및 토목 엔지니어링 서비스업,12년차,중소기업,김명철,18억,23%
한국치공구공업(주),항공기용 부품 제조업,38년차,중소기업,76명,135억,8%
(주)센트비,그 외 기타 금융 지원 서비스업,7년차,"중소기업,스타트업",52명,27억,84%
(주)한국파워테크,그 외 자동차용 신품 부품 제조업,11년차,중소기업,,50억,2%
부산정관에너지(주),화력 발전업,18년차,대기업,44명,430억,10%
서광룩스,생활용 가구 도매업,,중소기업,,17억,16%
(주)휴먼인프라,상용 인력 공급 및 인사관리 서비스업,17년차,중소기업,65명,36억,4%
(주)한려,기타 음ㆍ식료품 위주 종합 소매업,,중소기업,5명,10억,66%
조은공업(주),자동차용 신품 동력전달장치 제조업,,중소기업,44명,,
(주)삼보산업,기어 및 동력전달장치 제조업,,중소기업,98명,,
케이엠씨피(주),오락 및 스포츠용 보트 건조업,8년차,중소기업,11명,22억,8%
(주)파라다이스호텔부산,호텔업,53년차,중견기업,422명,867억,8%
(주)해원,주철관 제조업,,중소기업,18명,34억,119%
한국해양진흥공사,그 외 기타 여신금융업,4년차,,105명,1756억,828%
(주)타스글로벌,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",8년차,중소기업,,1억,212%
(주)엠제이티,유압기기 제조업,10년차,중소기업,98명,297억,183%
(주)화신볼트산업,볼트 및 너트류 제조업,29년차,중소기업,104명,,
티튜브(주),강관 제조업,17년차,중소기업,82명,,
(주)동원제일저축은행,상호저축은행 및 기타 저축기관,40년차,,97명,421억,24%
(주)삼영기술,건물 및 토목 엔지니어링 서비스업,29년차,중소기업,156명,172억,6%
(주)디프로매트,그 외 기타 분류 안된 금속 가공 제품 제조업,40년차,,104명,,
부산성소병원,일반 병원,,중소기업,90명,97억,1%
(주)씨넷,그 외 기타 전자부품 제조업,12년차,중소기업,52명,,
바르질라코리아(주),기타 일반 기계 및 장비 수리업,,중견기업,236명,,
(주)일광엔지니어링,그 외 자동차용 신품 부품 제조업,27년차,,130명,,
(주)데코페이브,"콘크리트 타일, 기와, 벽돌 및 블록 제조업",10년차,중소기업,45명,148억,10%
만에너지솔루션즈코리아(주),기타 엔지니어링 서비스업,30년차,중소기업,107명,627억,1%
서일캐스팅(주),그 외 자동차용 신품 부품 제조업,29년차,,69명,,
국도화인켐(주),석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업,,중견기업,64명,349억,12%
진양금속(주),냉간 압연 및 압출 제품 제조업,24년차,,97명,1233억,8%
(주)한국로텍,그 외 자동차용 신품 부품 제조업,,중소기업,60명,225억,6%
휘림한방병원,한방 병원,,중소기업,,,
동연스틸(주),1차 금속제품 도매업,14년차,중소기업,93명,,
(의)센텀의료재단서부산센텀병원,일반 병원,16년차,,192명,537억,159%
(주)아이오티플렉스,기타 무선 통신장비 제조업,7년차,중소기업,13명,9억,73%
(주)디섹,기타 엔지니어링 서비스업,,중견기업,709명,2377억,21%
(주)로텍,배전반 및 전기 자동제어반 제조업,21년차,중소기업,75명,62억,8%
(주)스타빌루스,그 외 자동차용 신품 부품 제조업,21년차,,58명,175억,19%
(주)벡스코,"전시, 컨벤션 및 행사 대행업",27년차,,104명,,
부산상공회의소,산업 단체,,,87명,39억,19%
(주)보성엔지니어링,수송용 운송장비 도매업,,,57명,703억,15%
(주)옥스포드,인형 및 장난감 제조업,,중소기업,65명,,
케이오씨전기(주),변압기 제조업,27년차,,199명,,
부산신항만(주),항구 및 기타 해상 터미널 운영업,,"1000대기업,중견기업",김명후,,
범진상운(주),"화물운송 중개, 대리 및 관련 서비스업",40년차,중소기업,29명,,
(주)아이디노,응용 소프트웨어 개발 및 공급업,16년차,중소기업,77명,115억,71%
(주)아이리,그 외 기타 의료용 기기 제조업,,중소기업,208명,,
(주)행성사,그 외 기타 전자부품 제조업,43년차,,145명,655억,22%
한성모터스(주),자동차 신품 판매업,11년차,중소기업,225명,3403억,9%
(주)마이텍,"증류기, 열교환기 및 가스발생기 제조업",19년차,중소기업,59명,280억,23%
(주)한국안전기술지원단,"기타 기술 시험, 검사 및 분석업",,중소기업,51명,52억,14%
(주)코노텍,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",17년차,중소기업,45명,41억,2%
수안종합건설(주),토목시설물 건설업,22년차,중소기업,36명,130억,36%
푸드팡(주),응용 소프트웨어 개발 및 공급업,6년차,"중소기업,스타트업",49명,43억,107%
제우스유화공업(주),윤활유 및 그리스 제조업,23년차,중소기업,24명,,
흥진산업(주),건설 및 채광용 기계장비 제조업,22년차,중소기업,97명,,
(주)남청,모피 및 가죽 제조업,34년차,,129명,,
(주)박스코,"전기회로 개폐, 보호장치 제조업",23년차,중소기업,77명,183억,7%
삼우엠씨피(주),선박 구성 부분품 제조업,,중소기업,55명,233억,27%
(주)국제식품,육류 기타 가공 및 저장처리업 (가금류 제외),28년차,중소기업,274명,1101억,10%
(주)아이피케이,일반용 도료 및 관련제품 제조업,42년차,"대기업,1000대기업",226명,,
(주)동양휄트오일씰,기타 기계ㆍ장비 조립용 플라스틱 제품 제조업,13년차,중소기업,14명,74억,19%
욱성화학(주),기타 기초 무기 화학물질 제조업,39년차,중견기업,179명,,
(주)지마린서비스,기타 수상 운송지원 서비스업,16년차,대기업,112명,153억,11%
주택도시보증공사,보증 보험업,23년차,,779명,1조,29%
(주)오복식품,장류 제조업,,,176명,,
(주)가스엔텍,기타 엔지니어링 서비스업,9년차,중소기업,46명,355억,347%
(주)더휴,남자용 겉옷 제조업,7년차,중소기업,,17억,49%
효성전기(주),전동기 및 발전기 제조업,49년차,중견기업,266명,,
(주)무스마,컴퓨터 프로그래밍 서비스업,5년차,중소기업,29명,6억,11%
(주)성일에스아이엠,강관 가공품 및 관 연결구류 제조업,10년차,중소기업,158명,978억,40%
(주)푸드어셈블,그 외 기타 식료품 제조업,4년차,중소기업,83명,7억,111%
세계식품(주),과자류 및 코코아 제품 제조업,22년차,,245명,505억,25%
(주)비스퀘어,경영 컨설팅업,7년차,중소기업,10명,2억,22%
(주)동하,그 외 기타 기계 및 장비 도매업,12년차,중소기업,49명,262억,3%
정양산업(주),냉장 및 냉동 창고업,35년차,,80명,111억,2%
(주)대봉기연,그 외 기타 특수목적용 기계 제조업,27년차,중소기업,63명,,
부산성의신용협동조합,신용조합,,,41명,263억,19%
(주)유림이엔씨,건물 건설업,14년차,중소기업,118명,1719억,29%
(의)광혜의료재단광혜병원,종합 병원,,,234명,221억,4%
위즈메이드(주),응용 소프트웨어 개발 및 공급업,4년차,중소기업,,,
동원부산컨테이너터미널(주),수상 화물 취급업,21년차,대기업,257명,536억,8%
(주)거원엔지니어링,건물 및 토목 엔지니어링 서비스업,24년차,중소기업,66명,,
(주)비즈코,신발 도매업,,중견기업,80명,,
(주)유노믹,전기ㆍ전자공학 연구개발업,16년차,중소기업,17명,13억,235%
부산도시공사,기타 부동산 개발 및 공급업,,,245명,1조,45%
(주)마상소프트,유선 온라인 게임 소프트웨어 개발 및 공급업,18년차,중소기업,115명,105억,4%
(주)동연에스엔티,시스템 소프트웨어 개발 및 공급업,16년차,중견기업,35명,,
(주)삼익,타이어 및 튜브 제조업,43년차,,225명,,
(주)자이언엔텍,자동차용 신품 동력전달장치 제조업,10년차,중소기업,92명,236억,6%
(주)피에스지,기타 화학물질 및 화학제품 도매업,29년차,,93명,877억,36%
탱크테크(주),선박 구성 부분품 제조업,,,80명,388억,14%
금성볼트공업(주),볼트 및 너트류 제조업,33년차,중소기업,75명,241억,2%
뽀너스,신발 도매업,,중소기업,7명,17억,117%
(주)이노폴,합성수지 및 기타 플라스틱 물질 제조업,10년차,중소기업,73명,467억,1%
(주)옵스,빵류 제조업,,중소기업,198명,,
토요코인코리아(주),호텔업,18년차,중소기업,홍지명,414억,33%
(주)테크플라워,선박 구성 부분품 제조업,19년차,중견기업,54명,,
(주)에코에너지기술연구소,기타 공학 연구개발업,11년차,중소기업,54명,50억,11%
(주)바름,광고 대행업,9년차,중소기업,6명,6억,20%
(주)고래사,기타 식료품 소매업,8년차,중소기업,106명,385억,2%
(주)우성종합건설,비주거용 건물 개발 및 공급업,12년차,중소기업,63명,1425억,5%
(주)에스피메드,의학 및 약학 연구개발업,6년차,중소기업,,,
유원산업(주),선박 구성 부분품 제조업,29년차,,98명,,
동래봉생병원,일반 의원,,중소기업,460명,,
후루노코리아(주),전기용 기계ㆍ장비 및 관련 기자재 도매업,9년차,중소기업,38명,174억,5%
(주)제일공사,토공사업,31년차,중소기업,60명,,
(주)호텔농심,호텔업,23년차,중견기업,308명,,
(주)바질컴퍼니,산업용 로봇 제조업,4년차,중소기업,9명,14억,74%
(주)포미트,자료 처리업,18년차,중소기업,52명,71억,81%
콩스버그마리타임씨엠코리아(주),선박 구성 부분품 제조업,,,9명,,
(주)천호엔케어,건강보조용 액화식품 제조업,13년차,중소기업,266명,451억,5%
서동메디칼,그 외 기타 의료용 기기 제조업,,중소기업,6명,8억,30%
(주)워크잡,데이터베이스 및 온라인정보 제공업,13년차,중소기업,46명,26억,38%
(주)유주,기타 토목시설물 건설업,19년차,중소기업,15명,43억,104%
(주)그랜드썬기술단,일반전기 공사업,13년차,중소기업,28명,227억,32%
(주)아셈스,플라스틱 접착처리 제품 제조업,17년차,중소기업,93명,,
에스피앤지(주),유압기기 제조업,34년차,중소기업,36명,167억,6%
젠코상사(주),1차 금속제품 도매업,,중소기업,,40억,4%
(주)아이엠씨,경 인쇄업,4년차,중소기업,,51억,18%
앤시정보기술(주),컴퓨터시스템 통합 자문 및 구축 서비스업,22년차,중소기업,154명,191억,7%
레오니와이어링시스템즈코리아(주),자동차용 신품 전기장치 제조업,,,50명,,
(주)아이프로덕트,화장품 제조업,5년차,중소기업,22명,61억,57%
정우이앤이(주),"탭, 밸브 및 유사장치 제조업",12년차,중소기업,18명,90억,119%
(주)트라이얼코리아,슈퍼마켓,18년차,중소기업,150명,1412억,15%
코스웬콘텐츠(주),컴퓨터 프로그래밍 서비스업,11년차,중소기업,17명,,
(주)세정아이앤씨,시스템 소프트웨어 개발 및 공급업,27년차,중소기업,69명,97억,3%
엠티에이치콘트롤밸브(주),"탭, 밸브 및 유사장치 제조업",,중소기업,53명,,
(주)아리모아,컴퓨터 프로그래밍 서비스업,20년차,중소기업,48명,31억,40%
(주)휴온스메디케어,완제 의약품 제조업,23년차,중소기업,68명,349억,42%
(주)부산이앤이,지정 외 폐기물 처리업,12년차,대기업,55명,,
(주)백산,섬유·의류·패션,38년차,,"1,000명",,
(주)지앤미,전자상거래 소매 중개업,8년차,중소기업,40명,210억,108%
휴병원,일반 의원,,중소기업,,149억,29%
(주)제이엠컴퍼니,"전시, 컨벤션 및 행사 대행업",6년차,중소기업,6명,15억,57%
금양상선(주),외항 화물 운송업,40년차,,56명,,
탈렌트엘엔지(주),그 외 기타 일반목적용 기계 제조업,5년차,중소기업,,16억,11%
(의)고려의료재단부산고려병원,일반 병원,20년차,,319명,363억,5%
(주)삼성인터네셔널,화장품 제조업,8년차,중소기업,7명,,
(주)세일글로발,전기식 진단 및 요법 기기 제조업,22년차,중소기업,42명,224억,13%
(주)티디아이,응용 소프트웨어 개발 및 공급업,11년차,중소기업,16명,65억,30%
국제식물검역인증원,농림수산 행정,10년차,,48명,51억,13%
장미고무공업사(주),그 외 기타 의복액세서리 제조업,12년차,중소기업,88명,170억,374%
(주)경원화학,도금업,14년차,중소기업,59명,,
(주)늘푸른바다,"수산동물 훈제, 조리 및 유사 조제식품 제조업",18년차,중소기업,157명,417억,14%
아이오니아에너지(주),태양력 발전업,10년차,중소기업,6명,24억,2%
(주)유상테크,식품 위생용 종이 상자 및 용기 제조업,22년차,중소기업,29명,86억,10%
