1494,자중압밀 특성을 고려한 준설매립토의 적정량 산출에 관한 연구 = Estimation of dredged fill volume based on self-weight consolidation characteristics of dredged soil,박영진,학위논문(박사) -- 인천대학교 대학원 건설환경공학과 2018,2018,"준설토 , 자중압밀 , 체적변화비 , 유보율 , 침하율 , 수축율"
1495,몽골 외국인직접투자 정책 및 시사점 = Mongolia Foreign Direct Investment Policy and Implications,히식바야르,학위논문(석사)-- 인천대학교 일반대학원 : 경영학과 2018.2,2018,"외국인 직접투자 정책 , 투자환경 , 경제성장 , 자유무역지대 , 경제 환경"
1496,신용카드와 간편결제간 사용자 수용도 비교연구 = A Comparative Study on User Acceptance between Credit Card and Easy Payment System,김종목,학위논문(석사)-- 인천대학교 경영대학원 : 경영학 2019. 2,2019,"모바일 , 핀테크 , 신용카드 , 간편결제 서비스 , 간편결제시스템의 수용확산 , 간편결제수용 , 이용확산"
1497,다독이 어휘력에 미치는 영향 : 초등학생을 중심으로 = On the Effect of Extensive Reading on Vocabulary Learing,문선희,학위논문(석사)-- 인천대학교 교육대학원: 영어교육전공 2003. 2,2003,"다독 , 어휘력 , 교육학습"
1498,"남극 킹조지섬 마리안 소만에서의 공간적인 박테리아 군집구조의 변화 및 해양환경인자들과의 상관성 연구 = Spatial variation of microbial community composition in response to environmental variables in Marian Cove, King George Islands, Antarctica",김소연,학위논문(석사)-- 인천대학교 대학원 : 해양학과 2019. 2,2019,"남극 , 마리안 소만 , 미생물 군집 구조 , 메타제놈"
1499,중첩을 통한 사회 속 개인의 심리적 시각화 연구 = A Study on the Psychological Visualization of Individuals in the Society through Overlapping,민나래,학위논문(석사)-- 인천대학교 대학원 : 미술학과 한국화 2020. 2,2020,"사회 , 시선 , 개인 , 중첩 , 시각화"
1500,"비만 여고생의 체중, 체지방 및 혈청학적 비교 연구 = (A) Comparative Study of Obese High School Girls in Body Weight, Body Fats and Serology",이리나,학위논문(석사)-- 인천대학교 교육대학원: 생물교육전공 2003. 8,2003,"비만 , 여고생 , 체중 , 체지방"
1501,생활체육 지도자의 직무만족 및 불만 요인 탐색 = (An) Analysis on satisfactory and Unsatisfactory factors of the duty of a Sports for all Leaders,이정연,학위논문(석사)-- 인천대학교 교육대학원: 체육교육전공 2003. 8,2003,"생활체육지도자 , 직무만족 , 내용분석 , 체육교육"
1502,전략물자의 국제 수출통제체제와 한국의 대응에 관한 연구 : 대량파괴무기와 관련된 수출통제체제를 중심으로 = A study on multi-lateral export cotrol system of strategic goods: Focused on export cotrol system of the mass destruction weapons,허병일,학위논문(석사)-- 인천대학교 국제경영대학원: 국제경제경영전공 2002,2002,"국제 수출통제체제 , 대량파괴무기 , 전략물자"
1503,童詩 創作 指導 硏究 : 詩的 體驗指導를 中心으로 = (A) Study on Teaching composition of Children's poetry,한연순,학위논문(석사)-- 仁川大學校 敎育大學院: 國語敎育 專攻 2001,2001,"동시 , 창작 , 지도 , 체험"
1504,"해산로티퍼(Brachionus plicatilis)를 이용한 신규 방오도료물질의 생태독성평가연구 = Studies on Ecotoxicity Assessment of New Antifouling Agents using Marine Rotifer, Brachionus plicatilis",박윤호,학위논문(석사)-- 인천대학교 대학원 : 해양학과 2020. 8,2020,"신규 방오도료물질 , Brachionus plicatilis , 환경 인자 , 신규 생체지표 유전자"
1505,TRACE 코드를 활용한 APR1400형 원전의 대형냉각재상실사고 해석,이영재,학위논문(석사)-- 인천대학교 일반대학원 : 안전공학과 2019. 2,2019,"APR100 , TRACE , 대형냉각재상실사고 , 3차원 원자로압력용기"
1506,정기선사 컨테이너 재고의 수요예측 모델 구축에 대한 연구 = A Demand Forecast Model for Container Inventory in Liner Shipping Companies,정길수,학위논문(석사)-- 인천대학교 동북아물류대학원 : 물류경영학과 물류경역학과 2017. 2,2017,"수요예측 , 정기선사 , 컨테이너 인벤토리"
1507,"과학영재와 일반학생의 지적능력에 대한 신념을 예측하는 변인 탐색 : 지능, 동기 및 자기조절 학습전략, 부모의 학업성취 압력 = Predictors of Scientifically Gifted and Non-gifted Students' Beliefs about Intelligence : Intelligence, Motivation and Self-Regulated Learning Strategies, Parent's Academic Achievement Pressure",임윤경,학위논문(석사)-- 인천대학교 교육대학원 : 영재교육전공 2011. 8,2011,지적능력에 대한 신념
1508,중학교 통일교육의 문제점과 개선방안에 관한 연구,이정옥,학위논문(석사)-- 인천대학교 교육대학원 : 일반사회교육전공 2011. 8,2011,
1509,창조적 발문을 통한 문화교육 방안 연구 : 『허생전』의 인물을 중심으로 = A Study on method of literary education through creative question:centering around character of 『Huh saeng jun』,徐慶兒,학위논문(석사)-- 仁川大學校 敎育大學院: 國語敎育 2002,2002,"창조적 , 문학교육 , 허생전"
1510,文化的 價値가 英語에 미치는 影響 : 禁忌를 中心으로 = (The) Effects of Cultural Values on English : Focusing on Taboos,류춘희,학위논문(박사)-- 仁川大學校 一般大學院: 英語英文學科 2000,2000,"문화 , 가치 , 영어 , 금기"
1511,敎員 昇進制度에 관한 敎師의 認識 變化 = (A) Study on Teachers' Cognitive Changes in the Promotion System,한상봉,학위논문(석사)-- 仁川大學校 敎育大學院: 敎育行政 專攻 2000,2000,"교원 , 승진 , 교사"
1512,DSP를 이용한 차량 감지 시스템용 FMCW 레이다 신호처리 알고리즘 개발 = Algorithm Development of FMCW RADAR Signal Processing for Vehicle Detection System using DSP,한성칠,학위논문(석사)-- 仁川大學校 一般大學院: 電子工學科 2001,2001,"DSP , 차량감지시스템 , FMCW , 레이다 , 신호처리 , 알고리즘"
1513,한반도의 전략적 가치에 관한 연구 : 한국안보의 관점에서,고내희,학위논문(석사)-- 인천대학교 교육대학원 : 국민윤리교육 전공 1984,1984,한반도
1514,스포츠교육모형에 기초한 넷볼 수업의 교육 효과 = (The) educational effects of netball classes based on the sport education curriculum model,박이수,학위논문(석사)-- 인천대학교 교육대학원: 체육교육전공 2003. 8,2003,"스포츠교육모형 , 기초 , 넷볼 , 체육교육"
1515,브랜드 디자인 개발 수업연구 : -특성화 고등학교를 중심으로 = Brand Design Development Class Study : Focusing on Characterization High School,나예랑,학위논문(석사)-- 인천대학교 교육대학원 : 미술교육전공 2018.2,2018,"브랜드 디자인 , 브랜드 아이덴티티 , 특성화 고등학교 , 협동학습 , 3D 프린터"
1516,"退溪 李滉의 敎育思想 硏究 = (A) study on toi gye, lee hwang's educational thought",김선욱,학위논문(석사)-- 인천대학교 교육대학원 : 일반사회교육전공 2003. 2,2003,"퇴계 , 이황 , 교육사상 , 일반사회"
1517,저서성 대형무척추동물에 의한 중규모 하천의 수환경 평가 방법에 관한 연구 = (A) Study on Environmental Evaluation Method for Mid-Slope Stream by Analyzing the Structure of Benthic Macroinvertebrates,김윤수,학위논문(석사)-- 인천대학교 교육대학원: 생물교육전공 2004. 2,2003,"대형무척추동물 , 하천 , 수환경평가 , 지표생물군 , 생물교육"
1518,서울 江南 • 北의 風水地理的 明堂特性에 관한 硏究 = Study for the characteristics of propitious site at the southern and northern area of the Han river in Seoul from the standpoint ofthe Feng Shui,김기훈(金基勳),학위논문(석사)-- 인천대학교 경영대학원 : 0OOL 2009. 2,2009,"강남 , 강북 , 명당 , 풍수 , 동사택 , 서사택 , 음양오행설 , Feng , Shui , roppitious"
1519,孟子와 荀子의 人性論의 道德敎育的 意味 = Moral Educational Meanings on The Human Nature Theory of Mencius and Hsün Tzu,이경희(李坰禧),학위논문(석사)-- 인천대학교 교육대학원 : 국민윤리교육전공(교육) 2005. 8,2005,"맹자 , 순자 , Mencius , Hs&uuml;n , Tzu"
1520,과학과목에서 고등학생들의 흥미와 성취도 연구 = The Study of Achievement and Interests of High-School Students in a Science Subject,안기준,학위논문(석사)-- 인천대학교 교육대학원: 물리교육전공 물리교육 전공 2008. 8,2008,고등학생 흥미 성취도
1521,영재교육 대상자 선발에서 교사 추천의 효용성 분석 = The Analysis of Teacher's Recommendation Usefulness in Selecting Scientific Gifted Students,이인호,학위논문(석사)-- 인천대학교 교육대학원: 영재교육전공 영재교육 전공 2009. 8,2009,"추천 영재 , 미추천 영재 , 교사 추천 , 인지적·정의적 영재 관련 특성 , 영재 선발 방법 , 효용성 , Gifted students , Teacher's recommendation , Cognitive·affective qualities , The ways of selecting gifted students , Usefulness"
1522,해상교통관제(VTS) 운영 효율화를 위한 인력관리 개선방안 : - 인천항을 중심으로 = A Study on the Improvement of VTS Human Resources Management for the Efficiency of VTS Operation with Incheon Port,기충일,학위논문(석사)-- 인천대학교 동북아물류대학원 : 물류경영학과 2010. 2,2010,"VTS , 해상교통관제 , 인력관리"
1523,서버튜닝을 위한 MySQL 접속 제어 프로그램에 대한 연구 = (A) study on the mysql control program for server tuning in linux system,김한수,학위논문(석사)-- 인천대학교 정보통신대학원: 뉴미디어 학과 2003. 8,2003,"서버튜닝 , MySQL , 제어프로그램 , linux system"
1524,물류비용과 온실가스 배출비용간의 Trade-off에 관한 연구 = A study on the trade-off relationship between logistics cost and greenhouse gas emission cost,구제권,학위논문(석사)-- 인천대학교 동북아물류대학원 : 물류시스템학과 2011. 8,2011,"온실가스 배출비용 , 물류비용 , trade-off"
1525,CCA 기법과 행동다이어그램을 이용한 공동구 시공 중 대형 재해 발생 시의 피해저감 방안 연구,한용식,학위논문(석사)-- 인천대학교 일반대학원 : 안전공학과 2020. 2,2020,"공동구 시공 중 , 위기경보단계 , CCA기법 , 재해 발생 시나리오 , Activity Diagram"
1526,한·중 FTA를 활용한 양국 간 서비스 무역 확대 방안 = China-Korea service trade expansion under the use of China-Korea FTA,유동,학위논문(석사)-- 인천대학교 일반대학원 : 동북아통상학과 동북아통상 2018.2,2018,"서비스 무역 , 한·중 FTA , TC 지수 , RCA 지수 , 상호 보완성"
1527,"의존성, 회피성 성격특성이 청소년 휴대폰 중독에 미치는 영향 : 정서조절을 매개로 = The Effects of Dependent and Avoidant Personality Traits on Cellular Phone Addiction of Adolescents : Focus on Mediating Effects of Emotional Regulation",최재천,학위논문(석사)-- 인천대학교 교육대학원 : 상담심리전공 2014. 2,2014,
1528,테니스 선수의 시합 중 분노유발 상황과 분노조절 유형 탐색 = Anger Situation and Type of Anger Control in tennis Competition,이애림,학위논문(석사)-- 인천대학교 교육대학원 : 체육교육전공 2013. 2,2013,"분노상황 , 분노조절 , 테니스"
1529,북중국 항만 환적 중심항 전략 연구 : 인천신항을 중심으로,김수만,학위논문(박사)-- 인천대학교 동북아물류대학원 : 물류경영학과 2013. 2,2013,
1530,한국학생의 인도영어 이해도 연구 = A Study on Comprehensibility of Indian English by Korean students,전채영,학위논문(석사)-- 인천대학교 교육대학원 : 영어교육전공 2012. 2,2012,Indian English
1531,위험성평가를 통한 감전재해 감소방안에 관한 연구,전훈,학위논문(석사)-- 인천대학교 공학대학원 : 안전환경시스템전공 2012. 2,2012,
1532,침윤소화약제의 성능평가 기준에 관한 연구 = A study on the performance evaluation method of wetting agent,김남균,학위논문(석사)-- 인천대학교 대학원 : 안전공학과 2014. 2,2014,"침윤소화약제 , 성능평가 , 심부화재 , 표면흡수 , 침투"
1533,대규모 건설현장 재해율 감소를 위한 안전상벌제도 적용에 대한 연구 = To reduce the large-scale construction site accident rate A study on the application of the punishment & Award system,강민수,학위논문(석사)-- 인천대학교 공학대학원 : 안전환경시스템공학전공 2018.2,2018,"상벌제도 , 대규모현장"
1534,초등학교 학년부장교사의 성별에 따른 리더십 유형과 팀워크와의 관계,소현미,학위논문(석사)-- 인천대학교 교육대학원 : 교육리더쉽전공 2015. 2,2014,"학년부장교사 리더십 , 구조중심리더십 , 배려중심리더십"
1535,2009 개정 수학과 교육과정과 2015 개정 수학과 교육과정 비교·분석 - 적분단원을 중심으로 -,서동희,학위논문(석사)-- 인천대학교 교육대학원 : 수학교육전공 수학교육 2017. 2,2017,
1536,버섯 자실체의 항산화 효과와 고지방과 콜레스테롤 식이를 급여한 흰쥐의 고지혈증 저해 효과 = Antioxidant and hyperlipidemic inhibitory effect of mushrooms in rats fed high fat and cholesterol diet,김재구,학위논문(석사)-- 인천대학교 일반대학원 : 생명과학과 식물분자유전학 2018.2,2018,"비만 , 항고지혈 , 항산화 , Auricularia auricula-judae , Auricularia polytricha , Tremella fuciformis , Tremella aurantia"
1537,몽골 관광산업의 인지도 차이 비교 연구 = A comparative study of conception difference in Mongolia Tourism industry,어용바타르체체그다르,학위논문(석사)-- 인천대학교 일반대학원 : 경영학과 2018.2,2018,"몽골 관광산업 , 인지도 차이 , 관광자원"
1538,고정혼합기를 갖는 이중관형 열교환기의 열유동 시뮬레이션,황선권,학위논문(석사)-- 인천대학교 공학대학원 : 기계공학전공 2017. 8,2017,
1539,관광 상품 구입 선택요인이 재 구매의도에 미치는 영향에 관한 연구 : 방한 중국관광객의 쇼핑행태를 중심으로 = A Study of Analyzing Effect on Re-purchase Intention by Selection Factors for Purchasing Tourists Product:With an Analysis of Chinese Tourists' shopping behaviors,주맹정,학위논문(석사)-- 인천대학교 대학원 : 무역학 2017. 8,2017,"중국 관광객 , 쇼핑관광 , 관광 상품 구입 선택요인 , 만족도 , 재 구매의도"
1540,전기기능사 자격증 시험을 위한 실기교육 개선 방향에 관한 연구 = A Study on the Direction for Improvement in Practical Education for Qualification Test in Craftsman Electricity,박성진,학위논문(석사)-- 인천대학교 교육대학원 : 전자교육전공 전자교육전공 2017. 2,2017,
1541,육상 시설환경 요인 만족이 선수들의 운동몰입 및 지속의도에 미치는 영향 = The Effects of Environment Factors Satisfaction in Track and Field Facilities on Athlete's Exercise Commitment and Continuing Intention,김수진,학위논문(석사)-- 인천대학교 교육대학원 : 체육교육전공 2015. 8,2015,
1542,전문계고등학교 교사의 동료장학과 전문적 발달 간의 관계 = The Relationship Between Peer-Supervision and Professional Development of Technical High School Teachers,전효선,학위논문(석사)-- 인천대학교 교육대학원 : 교육행정전공 2011. 2,2011,동료장학
1543,"성공적인 자동차 통합 조달물류 체계 구축을 위한 실증연구: ""G사"" 사례를 중심으로 = An empirical study on successful inbound logistics integration for automotive industry - Case of ""G"" Automotive Company -",박지용,학위논문(석사)-- 인천대학교 동북아물류대학원 : 물류경영학과 2016. 8,2016,"통합 조달물류 , 자동차 산업"
1544,정형외과용 충전식 진동형 골 절단 핸드피스 개발 = Development of Rechargeable Vibratory Bone Cutting Hand-piece for Orthopedic Surgery,장영주,학위논문(석사)-- 인천대학교 공학대학원 : 기계공학전공 2014. 8,2014,
1545,사회적 위험에 대한 경험이 재분배선호에 미치는 부정적 영향 = Negative impact of experience of social risks on redistribution preference,정혜지,학위논문(석사)-- 인천대학교 교육대학원 : 일반사회교육전공 2019. 8,2019,"사회적 위험 , 재분배선호 , 소득격차 , 정부책임 , 반복지 태도"
1546,지리정보시스템을 활용한 도심내 콜드체인 네트워크 설계 : 방콕을 중심으로 = Urban Transportation Network Design for Cold Chain using GIS : case of Bangkok,주다팁 수다락사,학위논문(박사)-- 인천대학교 동북아물류대학원 : 물류경영학과 2019. 8,2019,
1547,도시지역의 유해화학물질 배출 특성에 관한 연구,김지영,학위논문(석사)-- 인천대학교 일반대학원 : 환경에너지공학과 2019. 8,2019,"유해화학물질 , 사고대비물질 , 도시지역 , 배출 특성"
1548,빌딩 에너지 관리 시스템의 확장성 향상을 위한 포그 컴퓨팅 기반의 계층적 구조 연구 = Research on A Hierarchical Fog Computing Architecture for Improving Scalability in Building Energy Management System,나의균,학위논문(석사)-- 인천대학교 일반대학원 : 정보통신공학과 2019. 2,2019,"빌딩 에너지 관리 시스템 , Fog 컴퓨팅 , 다중 에이전트 시스템 , 데이터 병합 알고리즘"
1549,변형 한글 금칙어 실시간 필터링 제재 시스템 개선 연구 = A Study On the Improvement of Real-time Filtering and Sanction System for Modified Korean Prohibited Word,김찬우,학위논문(석사)-- 인천대학교 일반대학원 : 컴퓨터공학과 2019. 2,2019,"금칙어 필터링 , 온라인 채팅 검열 , 한국어 인코딩 , 자연어 처리 , 인공신경망"
1550,산업현장의 PCB 설계 직무를 기반으로 한 현행 교과서 분석 및 개선방안 = A Study on the Analysis and Improvement of Current Textbooks Based on PCB Design Tasks in Industrial Sites,장화미,학위논문(석사)-- 인천대학교 교육대학원 : 전자교육전공 2019. 8,2019,"2015 교육과정 , PCB 설계 교육 , 산업현장 , PCB 설계 공정"
1551,DEA기법을 이용한 내륙국 벌크터미널 운영 전략 수립 = Development of operation strategy using DEA for a bulk terminal in the landlocked country,Enkhnaran Gereltsog,학위논문(석사)-- 인천대학교 동북아물류대학원 : 물류경영학과 2019. 2,2019,"bulk terminals , efficiency , data envelopment analysis , benchmarking , DEA , landlocked country"
1552,노인 운동참가자의 신체적 자기개념이 삶의 질에 미치는 영향 = The Effect of Physical Self-concepts of Elderly Exercise on the Quality of Life,김시현,학위논문(석사)-- 인천대학교 교육대학원 : 체육교육전공 2019. 8,2019,"노인 , 자기개념 , 신체적 자기개념 , 삶의 질"
1553,Commercial Silk-based Electronic Textiles for NO2 Gas Sensing = 상업용 실크 기반의 전자섬유를 이용한 NO2 가스 센서 제작,정원택,학위논문(석사)-- 인천대학교 일반대학원 : 물리학과 2020. 2,2020,"NO2 gas sensing , e-textile , graphene oxide , commercial silk"
1554,THE INFLUENCE OF DRY PORT OPERATIONS ON CONTAINER SEAPORTS COMPETITIVENESS: AN ANALYSIS FOR CASE STUDY OF VIETNAM = 컨테이너 항구 경쟁력에 대한 드라이 포트 운영의 영향: 베트남 사례 연구 분석,판 민 띠엔,학위논문(석사)-- 인천대학교 동북아물류대학원 : 물류경영학과 2021. 2,2021,"논문 , 학위논문 , 석사"
1555,중학교 과정의 다문화배경 학습자를 위한 사고도구어 분석 연구 : 교과서와 교사 발화에서의 비교를 중심으로 = An Analytical study on Academic Vocabulary for Multicultural Learners in Middle School: Focusing on comparison between textbook and teacher speech,김현숙,학위논문(석사)-- 인천대학교 대학원 : 한국어교육학과 2020. 8,2020,"다문화 배경 학습자 , 사고도구어 , 사용 양상 , 중학교 과정 교과서 , 교사 발화 , 교수·학습 방안국문초록"
1556,테이블폼 시공 시 근로자 안전작업 방안에 관한 연구 = A Study on the Safety Work Method of Workers in Table Form Construction,김다해,학위논문(석사)-- 인천대학교 대학원 : 안전공학과 2020. 8,2020,"건설공사 , 거푸집공사 , 테이블폼"
1557,스마트빌딩시스템 구축을 위한 융합교육과정에 대한 연구 = A Convergence Curriculum for Smart Building System Construction,김영경,학위논문(석사)-- 인천대학교 교육대학원 : 전자교육전공 2020. 2,2020,"스마트 빌딩 , 빌딩 시스템 구축 , NCS 학습모듈 , 융합 교육 , STEAM"
1558,물류기업의 Visibility 정보가 화주기업의 물류 서비스 만족에 미치는 영향에 관한 실증적 연구,유인건,학위논문(석사)-- 인천대학교 동북아물류대학원 : 물류시스템학과 2020. 2,2020,
1559,내진설계를 위한 철근콘크리트 보통전단벽 구조의 전단력 증폭효과 추정,전성하,학위논문(박사) -- 인천대학교 대학원 건축학과 2020,2020,
1560,韓·日 女性語에 대한 考察 = (A) Study of Korean·Japanese Female Language,김용숙,학위논문(석사)-- 仁川大學校 敎育大學院: 日語敎育 專攻 2000,2000,"한국 , 일본 , 여성어"
1561,지지면의 경사별 초보자의 퍼팅 스트로크 동작 분석,송재철,학위논문(석사)-- 인천대학교 교육대학원 : 체육교육전공 2018. 8,2018,퍼팅
1562,실트질 점토지반의 동치환 적정 심도 결정 및 지반개량 효과에 관한 연구 = Analysis of effective depth and improvement effect of dynamic replacement method in silty clays,유재성,학위논문(박사) -- 인천대학교 대학원 건설환경공학과 2016,2016,
1563,국내 주요 벌크터미널의 효율성 분석에 관한 연구,이세훈,학위논문(석사)-- 인천대학교 동북아물류대학원 : 물류경영학과 2012. 8,2012,
1564,과학 영재의 창의적 문제해결력 신장을 위한 PEPC 모델을 이용한 교수-학습 프로그램 개발 및 적용 = Development and application of teaching-learning program by using the PEPC model to extend the creative problem solving ability for the science gifted students,이형경,학위논문(석사)-- 인천대학교 교육대학원 : 물리교육전공 2012. 2,2012,"과학영재 , PEPC모델 , 창의적 문제해결력"
1565,신규노선의 개통에 따른 항공여객 유발수요 측정에 관한 연구 : 김포국제공항을 중심으로 = A Study on Estimating Induced Demand of Air Passengers by Developing New Air Routes,홍현우,학위논문(석사)-- 인천대학교 동북아물류대학원: 물류시스템학과 물류시스템 2012. 2,2012,"유발수요 , 수요예측 , 항공여객수요"
1566,다품종 소량재고관리의 생산성향상에 관한 연구 = A Study of the Productivity Improvement of Multi-item Inventory,홍현무,학위논문(석사)-- 인천대학교 경영대학원 : 경영학 2011. 8,2011,
1567,외식업체의 물리적 환경이 구전 및 재방문 의도에 미치는 영향 연구 : 코로나19 대응 위생관리를 통한 마케팅 전략 수립을 중심으로,박순애,학위논문(석사)-- 인천대학교 경영대학원 : 경영학 2021. 2,2021,"물리적 환경 , 구전 , 재방문 의도 , 코로나19 대응 위생관리 , 마케팅 전략"
1568,고령사회를 대비한 노인주택정책에 관한 연구 = A Study on the Housing Policy for Seniors in the Ageing Society,김경숙,학위논문(석사)-- 인천대학교 경영대학원 : 부동산관리 2013. 2,2013,노인주택
1569,불확실성이 있는 제2 경로를 고려한 강인한 능동소음제어 기법 연구 = Robust active noise control considering the secondary path with uncertainty,최윤선,학위논문(석사)-- 인천대학교 대학원 : 임베디드시스템공학과 2017. 8,2017,"능동소음제어 , 안정도 강인성 , 제2 경로 모델 , 임펄스응답함수"
1570,"장애 유아 통합환경에서 일반교사와 특수교사 간의 협력, 의사소통기술 그리고 직무 스트레스 = Cooperation, Communication Skills and Job Stress between General Teachers and Special Teachers under Children with Disabilities Integrated Circumstance",이은영,학위논문(석사)-- 인천대학교 교육대학원 : 유아교육전공 2013. 2,2013,"장애유아통합 , 교사 간 협력"
1571,"전시관 오디오 가이드의 내레이션 유형이 학습자의 몰입, 이해 및 만족도에 미치는 효과",유지현,학위논문(석사)-- 인천대학교 교육대학원 : 교수설계.교육미디어전공 2015. 2,2015,
1572,"Taxonomic study of family Tineidae (Lepidoptera, tineoidea), with some new records of Korea = 한국산 곡식좀나방과(나비목, 곡식좀나방상과)의 분류학적 연구와 미기록종의 보고",이동준,Thesis(M.A.)-- 인천대학교 일반대학원 : 생명과학과 2016. 2,2015,"Lepidoptera , Tineidae , Taxonomy , larva , food sources , new record , Korea"
1573,안전수칙 위반 근로자에 대한 이력관리 시스템 도입에 관한 연구 = A study on implementing tracking system for laborers violating safety regulations,김광현,학위논문(석사)-- 인천대학교 공학대학원 : 안전환경시스템공학전공 2016. 2,2015,"안전수칙 , 위반 근로자 , 불안전한 행동 , 이력관리 시스템 , 안전의식"
1574,만화 같은 이미지를 응용한 풍자적 표현 연구,이민숙,학위논문(석사)-- 인천대학교 대학원 : 미술학과 2015. 8,2015,
1575,겨울레저 고객 만족을 위한 스키리조트 시설 확대 방안 : 스노우보드 익스트림파크 중심으로 = Ski resort for winter leisure customer satisfaction Expanded facilities plan ? focused on Snowboard Extreme Parks,이일규,학위논문(석사)-- 인천대학교 경영대학원 : 경영학 2015. 2,2015,"스키리조트 , 고객만족 , 충성도 , 스노우보드 , 익스트림파크"
1576,자율안전확인신고대상 기계·기구에 대한 산업재해 감소방안 연구,김병철,학위논문(석사)-- 인천대학교 공학대학원 : 안전환경시스템공학전공 2015. 2,2015,자율안전확인신고
1577,비영리법인 비업무용부동산의 관리와 조세,박해옥,학위논문(석사)-- 인천대학교 경영대학원 : 부동산관리 부동산 2013. 2,2013,비영리법인
1578,종자결정의 형태와 성장조건이 규소 잉곳의 결함 생성에 미치는 영향,이아영,학위논문(석사)-- 인천대학교 대학원 : 신소재공학전공 2015. 2,2015,"다결정 규소 , 종자결정 , 잔류 응력 , 결함 , 소수전하 운반체 수명"
1579,환기역치를 중심으로 한 강도별 지속운동시 환기반응의 변화 = Ventilatory Responses to Continuous Exercise at Different Intensites Relative to Ventilatory Threshold,이옥경,학위논문(석사)-- 인천대학교 교육대학원: 체육교육전공 2001,2001,"환기역치 , 지속운동 , 환기반응"
1580,영상인식을 이용한 검침시스템의 구현 = An Implementation of Gauge Inspection System Using Image Recognition,崔宰豪,학위논문(석사)-- 仁川大學校 大學院: 電子工學科 2002,2002,"영상인식 , 검침시스템 , 패턴인식"
1581,초등학교 교사의 성과상여급제에 대한 요구분석,김순중,학위논문(석사)-- 인천대학교 교육대학원 : 교육행정전공 2011. 8,2011,
1582,김 추출물 Porphyra-334의 HaCaT세포주 자외선 손상에 대한 영향 = Effect of Porphyra-334 extracted from P.yezoensis on UV-irradiated HaCaT cells,양선자,학위논문(석사)-- 인천대학교 대학원: 자연과학대학 화학과 생화학 2011. 2,2011,
1583,"한·중·일 한자표기어휘의 비교 연구 = A Comparative Study on Chinese Transcription Vocabularies in Korea, China and Japan",김매화,학위논문(석사)-- 인천대학교 대학원 : 일어일문학과 2009. 2,2009,"비교 연구 , 동형동의어 , 동형이의어 , 이형동의어 , Comparative , Study , Chinese , characters"
1584,타워크레인 자체검사 실시결과 분석에 따른 문제점과 그 개선 방안에 관한 연구 = A Study on the improvement of safety devices by execution the self inspection on Tower Crane,심규형,학위논문(석사)-- 인천대학교 대학원 : 안전공학과 2007. 2,2007,"타워크레인 , 자체검사 , 안전관리 , 재해예방"
1585,초등학교 성취 영재와 미성취 영재의 학습전략 비교분석 = Comparative Analysis on Learning Strategies of the Gifted in Achiever and Underachiever in Elementary School,신정아,학위논문(석사)-- 인천대학교 교육대학원 : 영재교육전공 2006. 8,2006,"성취영재 , 미성취영재 , 학습전략"
1586,DEA 모델을 이용한 아시아 항공사의 효율성 분석 = A Study on Efficiency of Airlines in Asia by using DEA models,조재만,학위논문(석사)-- 인천대학교 동북아물류대학원 : 물류경영학과 2012. 2,2012,"DEA , 아시아 항공사 , 효율성"
1587,참나무류를 가해하는 나비目 곤충에 관한 분류·생태학적 연구 = Identification and Ecological Investigation of Moths Feeding on Quercus species,오기석,학위논문(박사)-- 인천대학교 대학원 : 생물학과 2007. 8,2007,"나방 , 나비목 , 참나무류"
1588,그림책 확장활동이 만2세 영아의 어휘력 및 읽기 흥미도에 미치는 영향,박세란,학위논문(석사)-- 인천대학교 교육대학원 : 유아교육전공 2012. 2,2012,만2세
1589,초등학교에서의 교사 멘토링 활동 실태와 개선방향 탐색,이현희,학위논문(석사)-- 인천대학교 교육대학원 : 교육행정전공 2012. 8,2012,"멘토링 , 멘토 , 멘티"
1590,"한국산 가는나방상과(곤충강, 나비목)의 분류학적 기재 및 생활사에 관한 연구 : Taxonomic study and life cycle notes of Gracillarioidea (Insecta, Lepodiptera) in Korea",김민선,Thesis(M.A.)-- 인천대학교 일반대학원 : 생명과학과 2014. 2,2014,"Taxonomy , Life cyle , Gracillarioidea , Lepidoptera , Korea , New subfamily , Oecophyllembiinae , 분류 , 생활사 , 가는나방상과 , 나비목 , 한국 , 미기록 아과 , 꼬마가는나방아과"
1591,어린이집에서의 장애이해교육 운영실태 및 교사인식,박현자,학위논문(석사)-- 인천대학교 교육대학원 : 유아교육전공 2013. 8,2013,
1592,인적 재난대응 과정에서 나타난 정책학습과 정책변동 = Policy Learning and Policy Change in the Process of Responding to Man-Made Disasters,손원배,학위논문(박사)-- 인천대학교 일반대학원 : 행정학과 행정학 2013. 2,2013,"관심집중사건 , 재난이슈 , 촉발메커니즘 , 정책옹호연합 , 정책실패 , 정책학습 , 정책변동"
1593,클라우드 컴퓨팅 환경에서의 기업 응용 시스템 분석 및 설계에 관한 연구 = A Study on Analysis and Design for Enterprise System Applications in Cloud Computing Environment,최만규,학위논문(석사)-- 인천대학교 대학원 : 경영학 경영학 2013. 2,2013,클라우드 컴퓨팅
