(주)엠에프지코리아,서양식 음식점업,8년차,중견기업,"1,031명",,
코리아크레딧뷰로(주),신용 조사 및 추심 대행업,17년차,중견기업,280명,1084억,16%
(주)전주페이퍼,가구·목재·제지,57년차,1000대기업,460명,,
(주)에스텍플러스,임시 및 일용 인력 공급업,17년차,중견기업,"1,075명",416억,5%
(주)한국금거래소쓰리엠,시계 및 귀금속제품 도매업,17년차,중견기업,86명,1조,62%
(주)인성,금속 캔 및 기타 포장용기 제조업,62년차,중견기업,208명,,
(주)현대아이티앤이,응용 소프트웨어 개발 및 공급업,4년차,대기업,381명,403억,29%
(주)한국로슈,의약품 도매업,39년차,"대기업,1000대기업",309명,4438억,2%
(주)한독모터스,자동차 신품 판매업,20년차,"중견기업,1000대기업",873명,9813억,32%
에릭슨엘지(주),통신ㆍ방송장비 및 부품 도매업,17년차,대기업,672명,,
(주)현대렌탈케어,그 외 기타 개인 및 가정용품 임대업,7년차,대기업,,1105억,36%
(주)비에스렌탈,사무용 가구 및 기기 도매업,11년차,중견기업,121명,,
현대엔지비(주),기타 공학 연구개발업,22년차,대기업,103명,546억,7%
아마노코리아(주),주차장 운영업,26년차,중견기업,전명진,,
홈앤서비스(주),내부 통신배선 공사업,5년차,대기업,"5,047명",3977억,13%
(주)초이락컨텐츠컴퍼니,인형 및 장난감 제조업,15년차,중견기업,79명,,
(주)인텍앤컴퍼니,"컴퓨터 및 주변장치, 소프트웨어 도매업",41년차,중견기업,99명,3980억,30%
(주)더샘인터내셔날,화장품 및 화장용품 도매업,29년차,중견기업,84명,,
라이나생명보험(주),생명 보험업,18년차,"대기업,1000대기업",825명,2조,7%
(주)보나비,커피 전문점,12년차,중견기업,826명,,
(주)비오메리으코리아,의료기기 도매업,28년차,중견기업,81명,,
농협경제지주(주),지주회사,10년차,"대기업,1000대기업","2,224명",,
(주)조선일보사,신문 발행업,,"1000대기업,중견기업",452명,,
(주)에이비씨마트코리아,신발 도매업,20년차,중견기업,"1,571명",,
에스케이아이이테크놀로지(주),축전지 제조업,3년차,대기업,195명,4602억,75%
케이티커머스(주),전자상거래 소매업,20년차,"대기업,1000대기업",113명,4173억,2%
(주)대교씨엔에스,응용 소프트웨어 개발 및 공급업,23년차,중견기업,112명,241억,32%
서울우유협동조합,액상시유 및 기타 낙농제품 제조업,51년차,중견기업,"1,927명",1조,3%
(주)뉴메드,건강기능식품 제조업,19년차,중견기업,30명,115억,6%
농심엔지니어링(주),기타 엔지니어링 서비스업,,중견기업,141명,,
(주)경동원,그 외 기타 전자부품 제조업,40년차,"중견기업,1000대기업",350명,1840억,8%
(주)건축사사무소건원엔지니어링,건축설계 및 관련 서비스업,23년차,중견기업,638명,,
디케이에스에이치코리아(주),상품 종합 도매업,33년차,중견기업,252명,,
