비엔철강(주),"도금, 착색 및 기타 표면처리강재 제조업",27년차,중견기업,51명,245억,14%
(주)해솔저축은행,상호저축은행 및 기타 저축기관,17년차,대기업,71명,,
에스씨(주),액체연료 및 관련제품 도매업,23년차,중견기업,7명,923억,13%
디알비인터내셔널(주),비주거용 건물 임대업,10년차,중견기업,13명,,
(주)고성관광개발,골프장 운영업,17년차,중견기업,89명,155억,9%
미라주건설(주),주거용 건물 개발 및 공급업,11년차,중견기업,6명,1079억,266%
(주)씨에스마린,외항 화물 운송업,22년차,대기업,2명,98억,12%
(주)일신홀딩스,주거용 건물 개발 및 공급업,17년차,중견기업,6명,5억,221%
(주)케이원에듀홀딩스,일반 교과 학원,10년차,1000대기업,1명,,
(주)제니스개발,비주거용 건물 개발 및 공급업,10년차,중견기업,6명,,
(주)오에스에너지,운송장비용 주유소 운영업,33년차,중견기업,7명,,
(주)히트웍스,"도금, 착색 및 기타 표면처리강재 제조업",25년차,중견기업,34명,,
화명다대도서관(주),도서관 및 기록보존소 운영업,13년차,중견기업,,10억,3%
스타코챠머스(주),선박 구성 부분품 제조업,11년차,중견기업,33명,,
(주)경원건설,호텔업,32년차,대기업,16명,,
청안건설(주),주거용 건물 개발 및 공급업,19년차,중견기업,3명,,
해운대도서관운영(주),비주거용 부동산 관리업,14년차,중견기업,4명,,
스킨메드,화장품 및 화장용품 도매업,,1000대기업,,38억,95%
(주)그레코스,주거용 건물 개발 및 공급업,37년차,중견기업,,,
(주)케이에스에스마린,기타 수상 운송지원 서비스업,7년차,중견기업,4명,24억,33%
(주)대호석유용당씨와이주유소,액체연료 및 관련제품 도매업,,중견기업,6명,,
하우스이비인후과의원,일반 의원,,1000대기업,,,
